Image_path,Class
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_242.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_53.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_146.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_295.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_64.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_231.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_62.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_282.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_178.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_216.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_33.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_100.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_232.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_248.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_277.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_31.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_105.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_52.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_26.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_148.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_65.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_69.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_279.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_87.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_2.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_42.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_275.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_95.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_165.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_252.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_206.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_22.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_61.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_116.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_170.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_16.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_220.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_47.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_134.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_294.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_240.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_189.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_164.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_290.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_210.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_208.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_66.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_124.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_129.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_4.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_130.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_169.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_73.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_19.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_265.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_241.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_256.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_112.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_76.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_153.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_135.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_46.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_268.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_160.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_6.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_45.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_260.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_249.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_119.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_257.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_107.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_185.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_229.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_113.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_48.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_132.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_24.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_155.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_176.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_163.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_12.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_284.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_224.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_280.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_32.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_63.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_299.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_20.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_58.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_239.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_267.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_11.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_298.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_34.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_276.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_183.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_67.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_211.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_37.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_246.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_35.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_262.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_200.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_114.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_17.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_56.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_133.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_104.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_59.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_83.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_78.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_168.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_120.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_161.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_75.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_97.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_150.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_269.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_138.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_196.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_140.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_254.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_30.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_159.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_238.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_198.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_44.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_117.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_1.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_235.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_8.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_181.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_55.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_84.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_194.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_197.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_14.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_86.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_207.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_204.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_219.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_223.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_177.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_253.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_81.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_15.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_149.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_225.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_85.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_74.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_39.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_174.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_38.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_141.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_266.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_118.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_127.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_171.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_250.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_145.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_125.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_108.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_278.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_205.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_79.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_43.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_213.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_233.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_199.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_186.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_70.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_297.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_218.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_82.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_173.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_293.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_292.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_261.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_191.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_151.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_121.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_126.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_80.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_263.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_115.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_90.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_215.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_190.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_101.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_187.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_270.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_259.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_182.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_166.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_154.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_51.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_128.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_273.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_21.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_226.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_36.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_96.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_245.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_289.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_49.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_102.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_111.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_172.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_258.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_13.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_195.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_285.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_221.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_68.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_93.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_71.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_106.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_291.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_94.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_5.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_122.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_0.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_288.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_193.png,bar
/home/komaldadhich/Documents/study/Research/graph_percept/source/project/chart_percept/Chart_classifier/dataset/train/bar/bar_152.png,bar
